TransactionID,UserID,CourseID,TransactionDate,Amount,PaymentMethod,TeacherID,UserName,Gender,Email,TeacherName,TAge,TGender,Expertise,YearsOfExperience,TeacherRating,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,AgeGroup
TT02471,U02304,CR00005,2025-06-13,0.0,Bank Transfer,TC00005,tracy30,Male,lisaallen@hotmail.com,David Williams,34,Male,Finance,2,3.11,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,18-22
TT02472,U02310,CR00028,2025-06-20,0.78,Bank Transfer,TC00049,alexandernichols,Male,cindyjones@gmail.com,Valerie Wiley,46,Female,Machine Learning,6,3.46,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,<18
TT02473,U02313,CR00007,2025-04-30,0.0,Credit Card,TC00006,fmccullough,Female,greerlindsay@gmail.com,Rebecca Webb,49,Male,Cybersecurity,14,3.36,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,23-27
TT02474,U02314,CR00057,2025-06-12,177.34,Credit Card,TC00050,weaverkimberly,Male,williamsalison@gmail.com,Alexander Williams,32,Female,Digital Marketing,3,3.41,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,28-32
TT02475,U02317,CR00055,2025-05-12,57.32,Bank Transfer,TC00049,ashleyjefferson,Male,marypeterson@yahoo.com,Valerie Wiley,46,Female,Machine Learning,6,3.46,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,18-22
TT02476,U02317,CR00018,2025-08-25,0.0,Bank Transfer,TC00057,ashleyjefferson,Male,marypeterson@yahoo.com,Brittany Scott,44,Male,Data Science,7,3.44,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,18-22
TT02477,U02319,CR00046,2025-05-16,248.1,PayPal,TC00029,zstokes,Female,sgordon@yahoo.com,David Webb,50,Male,Artificial Intelligence,2,3.1,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,23-27
TT02478,U02321,CR00001,2025-11-01,472.28,Credit Card,TC00005,bberger,Female,johnstonkimberly@yahoo.com,David Williams,34,Male,Finance,2,3.11,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,23-27
TT02479,U02321,CR00024,2025-06-07,117.68,Bank Transfer,TC00057,bberger,Female,johnstonkimberly@yahoo.com,Brittany Scott,44,Male,Data Science,7,3.44,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,23-27
TT02480,U02325,CR00057,2025-07-24,177.34,PayPal,TC00035,charles25,Male,gcarney@hotmail.com,Sharon Jackson,27,Male,Digital Marketing,5,3.13,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,<18
TT02481,U02327,CR00022,2025-09-16,0.0,Credit Card,TC00015,richard59,Male,psavage@outlook.com,John Armstrong,43,Male,Data Science,7,3.07,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,28-32
TT02482,U02330,CR00054,2025-11-15,0.0,Credit Card,TC00052,grace46,Female,jeremy44@outlook.com,Susan Johnson,34,Female,Business,12,3.43,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,28-32
TT02483,U02331,CR00029,2025-09-25,0.0,Credit Card,TC00049,xschwartz,Female,yfuller@hotmail.com,Valerie Wiley,46,Female,Machine Learning,6,3.46,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,23-27
TT02484,U02331,CR00008,2025-07-21,0.0,Bank Transfer,TC00013,xschwartz,Female,yfuller@hotmail.com,Brian Carrillo,35,Female,Digital Marketing,6,3.42,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,23-27
TT02485,U02332,CR00006,2025-06-14,276.37,Bank Transfer,TC00019,griffinjon,Male,johnsonashley@hotmail.com,Tommy Haynes,35,Male,Digital Marketing,8,3.4,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,23-27
TT02486,U02332,CR00028,2025-05-25,0.78,Bank Transfer,TC00049,griffinjon,Male,johnsonashley@hotmail.com,Valerie Wiley,46,Female,Machine Learning,6,3.46,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,23-27
TT02487,U02334,CR00028,2025-05-23,0.78,PayPal,TC00049,qcooper,Female,xcoleman@hotmail.com,Valerie Wiley,46,Female,Machine Learning,6,3.46,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,23-27
TT02488,U02334,CR00017,2025-09-08,0.0,Bank Transfer,TC00030,qcooper,Female,xcoleman@hotmail.com,David Aguirre,50,Male,Artificial Intelligence,6,3.01,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,23-27
TT02489,U02346,CR00034,2025-08-17,394.26,Bank Transfer,TC00006,mistychan,Male,fernando37@hotmail.com,Rebecca Webb,49,Male,Cybersecurity,14,3.36,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,33+
TT02490,U02347,CR00033,2025-07-09,0.0,Credit Card,TC00006,maryterry,Male,misty50@gmail.com,Rebecca Webb,49,Male,Cybersecurity,14,3.36,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,23-27
TT02491,U02348,CR00031,2025-10-03,0.0,PayPal,TC00032,sarahdean,Male,richardsonnicholas@yahoo.com,James Holder,44,Male,Cybersecurity,1,3.11,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,18-22
TT02492,U02350,CR00024,2025-03-11,117.68,Bank Transfer,TC00057,matthew42,Female,melinda98@outlook.com,Brittany Scott,44,Male,Data Science,7,3.44,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,28-32
TT02493,U02350,CR00057,2025-09-06,177.34,Bank Transfer,TC00050,matthew42,Female,melinda98@outlook.com,Alexander Williams,32,Female,Digital Marketing,3,3.41,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,28-32
TT02494,U02351,CR00043,2025-05-08,0.0,PayPal,TC00039,cindyking,Female,colleen26@hotmail.com,Elizabeth Bishop,34,Male,Finance,7,3.31,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,18-22
TT02495,U02351,CR00052,2025-03-11,0.0,Bank Transfer,TC00057,cindyking,Female,colleen26@hotmail.com,Brittany Scott,44,Male,Data Science,7,3.44,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,18-22
TT02496,U02357,CR00002,2025-07-22,0.0,PayPal,TC00052,tanya99,Female,malloryturner@yahoo.com,Susan Johnson,34,Female,Business,12,3.43,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,28-32
TT02497,U02357,CR00014,2025-09-30,0.0,PayPal,TC00052,tanya99,Female,malloryturner@yahoo.com,Susan Johnson,34,Female,Business,12,3.43,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,28-32
TT02498,U02361,CR00023,2025-07-15,0.0,Credit Card,TC00057,timothyperez,Female,jennifer23@hotmail.com,Brittany Scott,44,Male,Data Science,7,3.44,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,23-27
TT02499,U02361,CR00040,2025-05-17,327.99,PayPal,TC00060,timothyperez,Female,jennifer23@hotmail.com,Benjamin Gray,48,Female,Project Management,14,3.32,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,23-27
TT02500,U02369,CR00017,2025-10-30,0.0,PayPal,TC00052,jennifer31,Male,jonathanjenkins@yahoo.com,Susan Johnson,34,Female,Business,12,3.43,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,<18
TT02501,U02369,CR00060,2025-04-14,0.0,PayPal,TC00050,jennifer31,Male,jonathanjenkins@yahoo.com,Alexander Williams,32,Female,Digital Marketing,3,3.41,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,<18
TT02502,U02373,CR00021,2025-12-01,0.0,Credit Card,TC00057,tommymiller,Male,robert31@gmail.com,Brittany Scott,44,Male,Data Science,7,3.44,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,18-22
TT02503,U02373,CR00012,2025-10-29,487.92,Bank Transfer,TC00052,tommymiller,Male,robert31@gmail.com,Susan Johnson,34,Female,Business,12,3.43,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,18-22
TT02504,U02381,CR00049,2025-05-28,415.51,Bank Transfer,TC00029,hhale,Female,anthonyorr@yahoo.com,David Webb,50,Male,Artificial Intelligence,2,3.1,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,28-32
TT02505,U02383,CR00016,2025-04-23,0.0,Bank Transfer,TC00029,ewilson,Male,oarmstrong@gmail.com,David Webb,50,Male,Artificial Intelligence,2,3.1,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,18-22
TT02506,U02385,CR00035,2025-08-26,0.0,Credit Card,TC00032,laurasullivan,Male,anna98@hotmail.com,James Holder,44,Male,Cybersecurity,1,3.11,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,28-32
TT02507,U02388,CR00039,2025-08-11,346.71,PayPal,TC00060,donald35,Male,austin14@hotmail.com,Benjamin Gray,48,Female,Project Management,14,3.32,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,23-27
TT02508,U02390,CR00002,2025-11-07,0.0,Bank Transfer,TC00048,jmurphy,Female,brooksjames@hotmail.com,Theresa Gonzalez,30,Male,Finance,7,3.18,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,28-32
TT02509,U02390,CR00001,2025-06-28,472.28,Bank Transfer,TC00035,jmurphy,Female,brooksjames@hotmail.com,Sharon Jackson,27,Male,Digital Marketing,5,3.13,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,28-32
TT02510,U02394,CR00025,2025-08-21,299.57,PayPal,TC00057,edwardscolton,Male,hicksbrian@outlook.com,Brittany Scott,44,Male,Data Science,7,3.44,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,33+
TT02511,U02398,CR00046,2025-08-23,248.1,PayPal,TC00030,richardsonstephen,Female,qwalters@hotmail.com,David Aguirre,50,Male,Artificial Intelligence,6,3.01,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,23-27
TT02512,U02398,CR00028,2025-05-15,0.78,Bank Transfer,TC00049,richardsonstephen,Female,qwalters@hotmail.com,Valerie Wiley,46,Female,Machine Learning,6,3.46,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,23-27
TT02513,U02403,CR00032,2025-08-14,0.0,Credit Card,TC00001,rivasamanda,Female,cclark@hotmail.com,Leonard Montgomery,44,Female,Cybersecurity,6,3.24,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,18-22
TT02514,U02405,CR00054,2025-06-29,0.0,Bank Transfer,TC00050,brooksmichael,Female,kavila@yahoo.com,Alexander Williams,32,Female,Digital Marketing,3,3.41,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,23-27
TT02515,U02406,CR00006,2025-02-11,276.37,Bank Transfer,TC00032,stoutjames,Female,combsjeffrey@gmail.com,James Holder,44,Male,Cybersecurity,1,3.11,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,23-27
TT02516,U02406,CR00051,2025-04-15,37.89,Bank Transfer,TC00049,stoutjames,Female,combsjeffrey@gmail.com,Valerie Wiley,46,Female,Machine Learning,6,3.46,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,23-27
TT02517,U02407,CR00003,2025-07-28,0.0,Credit Card,TC00035,narroyo,Male,sandra79@outlook.com,Sharon Jackson,27,Male,Digital Marketing,5,3.13,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,23-27
TT02518,U02407,CR00035,2025-05-13,0.0,PayPal,TC00032,narroyo,Male,sandra79@outlook.com,James Holder,44,Male,Cybersecurity,1,3.11,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,23-27
TT02519,U02416,CR00010,2025-08-04,0.0,Credit Card,TC00052,jessica99,Female,allenrodriguez@yahoo.com,Susan Johnson,34,Female,Business,12,3.43,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,23-27
TT02520,U02417,CR00018,2025-09-23,0.0,Credit Card,TC00048,leslienolan,Female,broth@yahoo.com,Theresa Gonzalez,30,Male,Finance,7,3.18,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,33+
TT02521,U02428,CR00050,2025-05-02,490.9,Credit Card,TC00029,buckandrea,Male,emmacarr@yahoo.com,David Webb,50,Male,Artificial Intelligence,2,3.1,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,28-32
TT02522,U02428,CR00055,2025-03-10,57.32,Bank Transfer,TC00020,buckandrea,Male,emmacarr@yahoo.com,Tara Reynolds,44,Female,Digital Marketing,10,3.23,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,28-32
TT02523,U02438,CR00032,2025-11-17,0.0,Bank Transfer,TC00006,millersandra,Female,daniel65@gmail.com,Rebecca Webb,49,Male,Cybersecurity,14,3.36,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,28-32
TT02524,U02439,CR00006,2025-08-18,276.37,Bank Transfer,TC00057,stokestiffany,Female,longlisa@gmail.com,Brittany Scott,44,Male,Data Science,7,3.44,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,18-22
TT02525,U02442,CR00042,2025-11-25,0.0,PayPal,TC00005,madisonmoore,Male,boothjames@hotmail.com,David Williams,34,Male,Finance,2,3.11,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,23-27
TT02526,U02446,CR00050,2025-12-07,490.9,Bank Transfer,TC00030,frankrobinson,Male,kristinyu@outlook.com,David Aguirre,50,Male,Artificial Intelligence,6,3.01,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,28-32
TT02527,U02446,CR00054,2025-09-30,0.0,Bank Transfer,TC00013,frankrobinson,Male,kristinyu@outlook.com,Brian Carrillo,35,Female,Digital Marketing,6,3.42,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,28-32
TT02528,U02448,CR00008,2025-05-22,0.0,Credit Card,TC00048,bendertrevor,Male,whiteryan@outlook.com,Theresa Gonzalez,30,Male,Finance,7,3.18,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,<18
TT02529,U02448,CR00042,2025-09-16,0.0,PayPal,TC00005,bendertrevor,Male,whiteryan@outlook.com,David Williams,34,Male,Finance,2,3.11,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,<18
TT02530,U02451,CR00005,2025-09-10,0.0,PayPal,TC00015,vrivera,Male,katiespencer@hotmail.com,John Armstrong,43,Male,Data Science,7,3.07,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,28-32
TT02531,U02451,CR00017,2025-08-02,0.0,PayPal,TC00001,vrivera,Male,katiespencer@hotmail.com,Leonard Montgomery,44,Female,Cybersecurity,6,3.24,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,28-32
TT02532,U02452,CR00010,2025-06-02,0.0,PayPal,TC00013,sarah62,Female,jacobgarner@yahoo.com,Brian Carrillo,35,Female,Digital Marketing,6,3.42,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,23-27
TT02533,U02452,CR00005,2025-11-28,0.0,Credit Card,TC00060,sarah62,Female,jacobgarner@yahoo.com,Benjamin Gray,48,Female,Project Management,14,3.32,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,23-27
TT02534,U02454,CR00053,2025-05-29,0.0,PayPal,TC00029,chelseabeck,Male,eallen@outlook.com,David Webb,50,Male,Artificial Intelligence,2,3.1,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,28-32
TT02535,U02454,CR00013,2025-07-02,0.0,PayPal,TC00052,chelseabeck,Male,eallen@outlook.com,Susan Johnson,34,Female,Business,12,3.43,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,28-32
TT02536,U02458,CR00011,2025-10-26,326.02,Credit Card,TC00052,ushelton,Female,bensontracey@yahoo.com,Susan Johnson,34,Female,Business,12,3.43,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,23-27
TT02537,U02458,CR00024,2025-12-16,117.68,PayPal,TC00057,ushelton,Female,bensontracey@yahoo.com,Brittany Scott,44,Male,Data Science,7,3.44,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,23-27
TT02538,U02465,CR00009,2025-06-12,0.0,Bank Transfer,TC00001,umccormick,Male,danielkelly@hotmail.com,Leonard Montgomery,44,Female,Cybersecurity,6,3.24,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,23-27
TT02539,U02465,CR00004,2025-12-14,0.0,Bank Transfer,TC00039,umccormick,Male,danielkelly@hotmail.com,Elizabeth Bishop,34,Male,Finance,7,3.31,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,23-27
TT02540,U02469,CR00054,2025-05-29,0.0,Bank Transfer,TC00057,tiffany70,Male,jonespaul@gmail.com,Brittany Scott,44,Male,Data Science,7,3.44,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,18-22
TT02541,U02469,CR00005,2025-12-11,0.0,PayPal,TC00015,tiffany70,Male,jonespaul@gmail.com,John Armstrong,43,Male,Data Science,7,3.07,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,18-22
TT02542,U02475,CR00016,2025-06-25,0.0,Bank Transfer,TC00050,wilsoncynthia,Male,zchavez@hotmail.com,Alexander Williams,32,Female,Digital Marketing,3,3.41,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,33+
TT02543,U02480,CR00059,2025-09-26,0.0,PayPal,TC00013,walshjerry,Male,bill47@yahoo.com,Brian Carrillo,35,Female,Digital Marketing,6,3.42,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,33+
TT02544,U02482,CR00027,2025-11-11,0.0,Credit Card,TC00049,jenniferharris,Male,amyperez@hotmail.com,Valerie Wiley,46,Female,Machine Learning,6,3.46,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,33+
TT02545,U02482,CR00048,2025-01-07,0.0,PayPal,TC00029,jenniferharris,Male,amyperez@hotmail.com,David Webb,50,Male,Artificial Intelligence,2,3.1,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,33+
TT02546,U02486,CR00059,2025-01-30,0.0,Bank Transfer,TC00013,browntonya,Male,susan38@outlook.com,Brian Carrillo,35,Female,Digital Marketing,6,3.42,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,28-32
TT02547,U02486,CR00057,2025-12-02,177.34,Bank Transfer,TC00035,browntonya,Male,susan38@outlook.com,Sharon Jackson,27,Male,Digital Marketing,5,3.13,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,28-32
TT02548,U02496,CR00008,2025-06-28,0.0,Bank Transfer,TC00060,luke25,Female,raven54@gmail.com,Benjamin Gray,48,Female,Project Management,14,3.32,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,33+
TT02549,U02497,CR00032,2025-12-28,0.0,PayPal,TC00006,margaret73,Female,rushshawn@outlook.com,Rebecca Webb,49,Male,Cybersecurity,14,3.36,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,23-27
TT02550,U02497,CR00054,2025-12-02,0.0,Credit Card,TC00049,margaret73,Female,rushshawn@outlook.com,Valerie Wiley,46,Female,Machine Learning,6,3.46,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,23-27
TT02551,U02506,CR00015,2025-02-08,285.05,Credit Card,TC00052,jasongriffin,Female,hendersonmichael@gmail.com,Susan Johnson,34,Female,Business,12,3.43,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,<18
TT02552,U02510,CR00004,2025-11-28,0.0,Bank Transfer,TC00050,pamela57,Male,bernardmorgan@hotmail.com,Alexander Williams,32,Female,Digital Marketing,3,3.41,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,23-27
TT02553,U02510,CR00036,2025-12-11,0.0,PayPal,TC00060,pamela57,Male,bernardmorgan@hotmail.com,Benjamin Gray,48,Female,Project Management,14,3.32,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,23-27
TT02554,U02514,CR00010,2025-09-01,0.0,Bank Transfer,TC00035,brendan22,Male,william83@yahoo.com,Sharon Jackson,27,Male,Digital Marketing,5,3.13,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,<18
TT02555,U02514,CR00048,2025-05-07,0.0,Bank Transfer,TC00030,brendan22,Male,william83@yahoo.com,David Aguirre,50,Male,Artificial Intelligence,6,3.01,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,<18
TT02556,U02525,CR00029,2025-08-28,0.0,Bank Transfer,TC00049,thomasjulie,Male,johnsonjared@outlook.com,Valerie Wiley,46,Female,Machine Learning,6,3.46,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,23-27
TT02557,U02535,CR00026,2025-07-30,0.0,Credit Card,TC00049,scottwallace,Female,crystalwood@yahoo.com,Valerie Wiley,46,Female,Machine Learning,6,3.46,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,23-27
TT02558,U02535,CR00040,2025-03-01,327.99,Credit Card,TC00060,scottwallace,Female,crystalwood@yahoo.com,Benjamin Gray,48,Female,Project Management,14,3.32,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,23-27
TT02559,U02539,CR00034,2025-12-30,394.26,Bank Transfer,TC00032,echristian,Female,ryan43@outlook.com,James Holder,44,Male,Cybersecurity,1,3.11,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,18-22
TT02560,U02539,CR00035,2025-04-05,0.0,Bank Transfer,TC00032,echristian,Female,ryan43@outlook.com,James Holder,44,Male,Cybersecurity,1,3.11,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,18-22
TT02561,U02543,CR00048,2025-08-22,0.0,Bank Transfer,TC00029,rayduncan,Male,dianamendoza@outlook.com,David Webb,50,Male,Artificial Intelligence,2,3.1,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,28-32
TT02562,U02545,CR00033,2025-05-08,0.0,Bank Transfer,TC00001,dianewebster,Female,urosales@outlook.com,Leonard Montgomery,44,Female,Cybersecurity,6,3.24,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,<18
TT02563,U02545,CR00031,2025-01-07,0.0,Credit Card,TC00032,dianewebster,Female,urosales@outlook.com,James Holder,44,Male,Cybersecurity,1,3.11,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,<18
TT02564,U02548,CR00033,2025-02-04,0.0,Credit Card,TC00006,stephenclark,Male,ctaylor@gmail.com,Rebecca Webb,49,Male,Cybersecurity,14,3.36,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,23-27
TT02565,U02548,CR00012,2025-09-23,487.92,Bank Transfer,TC00052,stephenclark,Male,ctaylor@gmail.com,Susan Johnson,34,Female,Business,12,3.43,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,23-27
TT02566,U02553,CR00012,2025-10-10,487.92,Bank Transfer,TC00052,richardmoreno,Female,elizabeth94@hotmail.com,Susan Johnson,34,Female,Business,12,3.43,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,33+
TT02567,U02553,CR00031,2025-11-15,0.0,Bank Transfer,TC00006,richardmoreno,Female,elizabeth94@hotmail.com,Rebecca Webb,49,Male,Cybersecurity,14,3.36,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,33+
